# 2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1.9,1.9,2.2,nan,nan,1.9,1.9,1.5,1.1,1.5,3.0,nan,1.5,1.9,nan
2.8,1.9,nan,1.9,nan,1.1,1.9,1.9,1.1,1.5,1.3,nan,nan,1.5,1.9
1.9,1.9,nan,nan,1.9,2.2,1.9,1.9,2.0,1.9,1.9,nan,nan,1.5,1.9
1.3,1.3,nan,1.3,1.9,1.9,1.9,1.9,2.0,1.9,2.8,nan,1.5,1.5,1.5
2.8,1.3,nan,1.9,1.9,2.2,1.9,1.9,0.7,1.9,1.9,nan,1.3,1.1,2.2
3.0,0.9,1.9,nan,nan,2.2,1.9,2.6,nan,1.9,1.3,nan,1.1,2.2,1.9
3.1,2.2,nan,1.9,1.9,2.2,1.9,2.6,3.0,1.9,1.9,2.2,1.5,3.1,1.9
1.9,2.8,nan,1.9,2.8,1.5,2.2,1.9,nan,1.5,nan,nan,2.2,nan,1.5
1.3,nan,1.9,nan,nan,1.9,1.9,1.9,1.9,nan,3.9,nan,3.0,nan,1.3
nan,nan,nan,1.9,2.2,2.2,2.2,1.9,1.9,1.9,nan,nan,2.6,3.7,1.5
1.3,nan,nan,nan,nan,1.1,1.9,1.9,nan,1.5,nan,nan,1.9,1.5,1.5
1.3,nan,nan,nan,1.9,1.5,2.2,1.9,1.5,1.1,1.9,nan,1.5,1.5,nan
1.3,1.9,nan,2.2,nan,2.6,1.9,1.9,2.4,1.9,nan,1.9,1.3,2.2,nan
nan,nan,nan,1.9,nan,2.2,1.1,1.9,1.9,1.5,nan,nan,1.9,1.9,nan
1.9,nan,1.3,1.3,nan,1.9,1.9,2.2,1.5,1.9,nan,nan,nan,nan,1.9
nan,1.9,nan,nan,nan,1.5,1.9,1.5,1.5,1.9,nan,nan,1.5,1.9,nan
0.9,1.9,nan,2.8,nan,1.5,1.9,1.9,nan,2.0,2.2,1.9,0.9,1.5,5.2
2.2,nan,nan,2.2,nan,1.5,2.2,1.9,2.0,0.9,nan,nan,1.9,1.9,2.2
2.2,nan,nan,nan,nan,1.3,1.9,1.5,nan,1.5,nan,nan,1.5,1.5,1.5
2.2,nan,nan,nan,nan,1.1,1.9,nan,nan,1.9,nan,1.9,1.5,3.7,1.5
nan,nan,nan,1.1,nan,1.5,1.5,1.5,1.1,1.9,nan,1.3,1.5,1.9,1.3
1.3,1.3,nan,1.3,nan,1.5,1.9,1.9,1.5,2.4,nan,1.9,1.5,1.5,1.5
nan,1.3,nan,nan,nan,1.1,1.9,1.9,1.5,1.9,nan,nan,nan,2.2,1.9
2.2,1.9,nan,1.9,nan,1.5,1.1,1.9,1.9,1.9,nan,nan,1.5,1.9,1.9
nan,1.9,nan,nan,nan,1.5,1.9,2.2,1.3,2.8,nan,nan,1.5,1.5,1.3
nan,2.2,nan,1.3,nan,1.5,1.5,nan,1.9,1.9,1.9,nan,2.8,1.9,1.5
nan,1.9,nan,1.3,nan,1.9,1.1,1.9,0.7,4.3,nan,1.3,1.1,2.2,1.5
1.3,2.2,nan,nan,nan,1.5,1.9,1.3,nan,1.5,nan,nan,3.0,1.5,1.1
nan,1.9,nan,1.3,1.9,1.3,1.9,1.9,4.4,0.9,2.2,nan,1.5,1.9,3.1
0.9,1.9,nan,1.3,nan,1.9,0.9,1.5,3.1,1.1,nan,2.2,1.9,1.9,1.9
1.3,1.9,nan,1.9,2.2,2.2,1.5,1.9,nan,1.5,2.8,1.9,3.7,1.5,1.5
0.9,1.9,nan,1.3,nan,2.6,2.2,3.3,1.5,2.2,nan,nan,1.9,1.9,1.1
0.9,nan,nan,1.3,nan,1.1,1.1,1.5,1.9,1.5,0.9,nan,15.9,1.5,1.1
1.3,1.9,nan,0.7,nan,1.5,1.3,1.9,1.1,1.9,0.9,1.5,1.5,1.9,1.5
1.9,nan,nan,nan,2.0,1.9,1.5,1.1,1.1,0.9,5.6,1.9,nan,1.9,nan
0.9,nan,nan,2.8,1.9,1.5,1.5,1.5,1.1,1.5,4.4,nan,1.9,1.5,2.6
0.9,nan,nan,1.3,1.9,1.5,1.5,1.5,1.1,0.9,nan,nan,nan,1.1,nan
1.3,1.3,nan,0.9,nan,2.2,1.5,1.9,1.5,1.9,nan,nan,1.9,1.9,nan
0.4,1.9,nan,nan,nan,1.9,nan,1.5,1.1,nan,1.9,nan,1.3,1.9,1.9
0.9,1.9,nan,0.9,nan,1.9,1.9,1.5,0.6,nan,nan,nan,1.9,1.5,1.1
1.3,2.2,nan,1.3,1.3,1.9,1.5,2.6,1.5,nan,1.5,nan,1.1,1.9,1.9
1.1,nan,nan,0.9,nan,1.5,1.9,1.9,1.1,1.1,1.1,nan,2.6,2.6,1.3
1.3,nan,nan,nan,nan,2.8,1.5,2.2,1.5,nan,1.1,nan,2.6,1.9,1.5
0.9,1.9,nan,3.1,nan,2.2,0.9,1.9,1.5,2.2,1.3,nan,nan,nan,1.5
1.3,1.3,1.9,1.9,1.3,1.9,1.3,1.5,1.5,nan,nan,nan,nan,1.9,1.5
2.2,1.9,nan,nan,nan,1.3,1.9,1.5,1.5,nan,nan,1.3,1.5,1.9,1.5
0.9,1.9,nan,nan,1.3,1.1,1.5,1.5,1.5,2.6,nan,1.3,1.9,nan,3.3
0.9,nan,1.3,nan,nan,1.9,1.5,1.9,1.5,1.5,nan,nan,1.9,2.6,1.9
0.9,1.9,nan,1.9,0.9,0.9,1.5,nan,1.9,5.9,nan,nan,1.3,3.0,2.6
2.2,0.9,nan,nan,nan,1.3,1.5,1.1,1.9,4.6,2.8,1.3,4.4,1.9,3.0
0.9,1.3,nan,1.9,nan,1.5,0.9,1.9,1.5,5.2,nan,nan,4.1,3.5,3.0
1.3,0.9,nan,2.8,0.7,1.1,nan,1.5,0.9,3.3,nan,1.9,3.1,5.7,1.1
0.9,nan,nan,nan,1.3,1.1,1.1,1.5,0.9,3.0,7.0,4.1,4.4,3.1,1.5
nan,0.9,nan,1.3,nan,1.3,1.5,1.5,1.9,1.9,7.4,nan,nan,1.3,3.0
nan,nan,nan,2.2,nan,2.2,1.9,1.3,3.7,3.1,4.6,1.9,3.5,2.2,1.5
nan,1.3,nan,1.3,1.3,nan,1.3,1.9,1.9,1.1,nan,1.1,4.3,2.2,1.1
1.3,nan,1.9,nan,2.8,nan,2.2,1.1,1.5,1.9,nan,nan,3.7,1.5,1.5
0.9,nan,1.9,nan,2.8,nan,1.5,1.3,nan,1.1,nan,1.9,3.5,1.9,1.1
nan,nan,nan,nan,nan,nan,1.5,1.1,2.6,1.5,3.1,1.3,1.9,2.6,nan
1.3,nan,nan,2.2,2.2,1.9,1.5,1.1,3.3,3.1,3.7,nan,3.5,1.3,1.9
1.9,nan,nan,2.8,1.5,1.9,3.1,0.9,4.3,2.8,1.9,1.3,1.5,2.2,2.2
2.2,nan,nan,1.9,nan,1.9,1.5,2.2,nan,1.9,3.5,nan,1.5,nan,1.1
1.9,nan,nan,1.3,0.7,1.5,1.5,3.0,1.5,1.5,nan,nan,1.9,1.5,1.9
1.3,nan,nan,1.3,1.3,1.3,1.9,3.1,1.5,3.7,nan,2.2,nan,1.5,1.5
1.9,nan,nan,1.3,nan,2.2,2.2,1.5,2.2,1.1,nan,nan,1.5,1.9,3.7
1.3,0.9,1.3,0.9,1.3,2.6,1.5,1.1,2.8,0.9,nan,3.1,2.2,1.9,1.3
1.3,1.9,nan,0.9,nan,1.9,1.9,1.9,3.1,0.9,nan,nan,4.4,1.5,1.5
1.3,nan,nan,1.3,nan,1.9,1.9,5.2,3.7,0.9,1.3,4.1,3.0,1.5,2.6
1.3,1.9,nan,1.9,0.9,1.9,9.6,4.8,1.9,1.1,nan,3.7,4.3,nan,1.9
nan,nan,nan,1.9,1.9,1.9,3.3,3.0,2.4,1.5,3.5,nan,4.4,nan,1.9
nan,1.3,nan,2.2,0.9,1.5,1.5,2.2,1.5,1.1,6.7,nan,3.5,nan,1.9
nan,nan,nan,1.3,nan,2.2,2.2,2.0,1.1,1.5,nan,nan,2.6,nan,3.0
nan,1.3,nan,1.3,1.3,1.9,2.2,1.9,1.1,nan,nan,nan,1.5,nan,1.5
0.9,nan,nan,1.3,nan,1.3,2.2,1.5,2.4,nan,4.6,3.1,1.9,nan,1.9
nan,nan,nan,3.5,0.9,nan,2.6,0.9,2.0,1.9,6.3,nan,1.9,3.5,2.6
0.9,1.3,nan,1.9,0.9,1.5,1.9,nan,1.9,nan,nan,3.0,1.1,2.2,2.2
nan,nan,nan,nan,1.1,1.5,1.1,1.1,1.9,nan,nan,nan,1.9,4.8,nan
1.9,nan,nan,1.9,0.9,0.9,2.2,1.9,1.1,2.6,nan,3.1,1.5,4.6,2.6
1.9,nan,0.9,nan,1.3,nan,1.9,1.1,1.1,3.5,nan,1.1,1.1,4.1,1.9
2.8,3.1,nan,nan,1.9,1.9,1.9,1.9,2.2,1.9,1.9,nan,1.1,1.9,3.1
2.8,nan,nan,nan,nan,1.9,1.9,1.1,1.5,2.2,nan,nan,2.2,2.2,3.0
nan,0.9,nan,0.9,nan,nan,1.9,1.5,0.7,5.0,nan,nan,3.0,3.1,1.5
2.2,nan,nan,nan,1.3,1.9,1.9,1.1,1.5,1.9,1.1,nan,3.1,nan,1.5
nan,nan,1.3,nan,1.3,2.2,1.1,2.2,1.3,1.5,1.9,nan,4.6,2.2,3.3
2.8,2.2,1.3,1.3,1.1,nan,2.2,3.3,1.5,3.0,1.9,nan,5.0,4.1,1.5
nan,nan,nan,nan,1.3,1.9,2.2,2.4,2.0,2.8,nan,nan,2.8,4.8,1.5
1.9,nan,1.3,nan,1.3,1.3,1.5,1.9,1.9,4.1,nan,3.1,4.6,3.5,2.6
1.9,1.9,nan,1.9,1.3,3.1,2.2,1.5,1.5,2.2,nan,nan,1.9,4.8,1.9
1.3,1.9,nan,nan,1.3,1.5,2.2,1.3,1.5,1.1,nan,3.3,2.2,3.9,1.5
nan,nan,nan,1.9,1.3,1.5,3.1,1.1,2.4,0.9,1.9,nan,2.2,5.6,1.1
nan,2.2,nan,nan,nan,nan,nan,1.5,3.9,1.1,nan,nan,4.6,3.7,1.5
nan,2.2,nan,1.3,nan,1.5,1.3,0.7,nan,1.5,nan,2.8,6.7,2.2,1.5
2.2,nan,nan,1.3,nan,3.1,2.2,0.9,2.8,1.1,nan,nan,2.6,5.7,1.5
nan,1.3,nan,1.3,nan,1.9,0.9,2.2,2.8,2.6,nan,nan,1.1,3.5,2.2
nan,1.9,nan,nan,nan,3.5,1.5,1.9,2.2,3.7,nan,nan,2.2,2.6,1.9
nan,nan,2.8,2.2,nan,nan,1.9,3.0,1.5,5.6,1.1,nan,3.3,3.3,3.0
nan,nan,nan,1.9,nan,1.9,2.8,3.1,2.2,nan,nan,2.2,3.0,4.4,1.5
nan,nan,nan,1.9,nan,2.6,3.1,3.0,5.9,2.2,1.3,nan,3.3,2.6,3.3
nan,nan,1.9,nan,nan,3.0,3.1,3.7,2.8,1.3,nan,nan,4.8,5.6,2.2
nan,nan,4.1,1.9,1.3,nan,2.6,2.6,2.0,nan,nan,1.3,3.1,2.2,1.9
nan,nan,4.1,1.9,nan,3.1,3.7,1.5,1.1,3.7,0.4,nan,1.9,1.1,1.5
nan,nan,1.3,3.1,nan,3.5,3.0,1.1,0.9,2.2,nan,nan,2.8,5.2,1.5
nan,nan,1.9,nan,nan,3.0,5.2,1.9,1.1,1.9,nan,1.1,1.9,3.7,1.1
nan,nan,3.1,1.9,nan,3.1,4.8,2.2,1.1,2.2,1.9,nan,1.9,4.3,1.9
nan,nan,nan,nan,nan,1.5,2.2,2.0,1.5,1.9,nan,1.3,1.9,4.3,1.5
nan,nan,nan,1.3,nan,2.8,nan,3.7,1.1,1.1,nan,nan,4.8,1.9,1.5
nan,nan,1.3,nan,nan,1.1,2.2,1.5,2.2,1.9,nan,nan,4.1,1.9,1.5
nan,nan,0.9,1.9,2.2,3.1,2.2,0.9,1.9,1.9,2.8,nan,3.0,1.9,1.5
nan,nan,1.3,1.1,nan,1.5,2.6,3.1,1.5,4.1,3.0,1.3,1.1,1.5,1.9
nan,nan,nan,1.3,nan,1.5,5.9,1.9,0.9,5.2,1.1,1.9,1.9,1.5,7.4
nan,nan,nan,1.9,1.3,1.5,5.2,1.1,2.6,3.3,nan,3.0,1.9,4.1,5.9
2.2,nan,nan,1.9,1.3,nan,2.6,1.1,1.5,1.5,nan,nan,4.1,5.6,5.9
nan,nan,nan,1.9,1.3,1.5,nan,0.9,1.9,1.3,1.9,nan,1.9,4.4,5.6
